squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
3479,49,1,0,16,9172,6,8,2016,1,1,2670,6306,435,0,10,349192.6
21833,81,1,0,38,43869,10,7,2000,0,1,8819,340,612,0,2,2187037.1
61942,22,0,1,41,76684,7,10,1998,0,0,2176,545,528,0,2,6201486.8
3166,22,0,1,78,27922,3,4,2009,1,0,5735,820,494,1,7,327022.9
97406,26,1,0,55,89651,3,3,2009,0,0,2628,6330,608,1,4,9750051.9
3584,5,1,0,1,96909,8,4,2019,0,1,874,9607,976,0,7,362799.9
86122,78,0,1,18,42649,6,7,2000,0,0,3949,1912,577,1,7,8622607
12997,81,0,1,98,26726,5,1,2017,0,0,575,2766,581,1,5,1312665.7
45553,26,1,0,7,48357,5,6,2009,0,1,33,5855,302,0,3,4558227.9
79093,18,0,1,67,31911,10,9,2014,0,0,5389,7899,269,1,10,7915505.4
46525,6,1,0,15,60817,5,10,1999,1,0,8748,4977,535,0,9,4662730.9
51682,77,1,0,25,36658,10,6,1997,0,0,2986,7991,443,0,6,5179120.7
62572,39,0,1,56,67593,7,2,2003,0,0,1286,3253,892,1,10,6261216.3
93615,26,1,1,65,75398,4,2,2005,0,1,3481,821,626,1,9,9368510.5
68595,88,0,0,11,95597,8,3,1998,0,1,9251,957,511,1,8,6865628.8
4617,14,0,0,69,24554,3,3,1995,0,0,7897,5627,226,0,3,466004.5
56147,50,0,1,38,72073,5,3,2016,0,1,8933,7349,310,1,10,5621340.6
23843,78,0,0,59,68592,1,1,2017,1,1,5131,7593,120,0,10,2394379.7
864,35,1,0,57,77263,2,1,1999,0,0,2420,999,847,0,9,89905.9
75755,38,1,0,38,79197,9,9,2021,1,0,8173,545,674,1,5,7581701
27226,50,1,0,74,30704,7,10,2014,0,0,7746,4667,775,0,4,2726812.4
29721,96,0,1,54,26297,3,5,2000,0,0,8889,5486,136,0,1,2981160.1
70603,87,0,0,46,21908,5,1,2000,1,0,5501,4155,226,1,10,7065124.2
10697,16,0,0,95,41131,8,8,2009,1,0,1114,1115,897,0,8,1074445.9
1754,66,1,0,16,40829,4,8,2013,1,1,6242,5281,135,0,1,185004.3
84503,9,1,0,26,96728,5,7,2004,0,1,6059,9209,411,1,3,8455991.4
12624,6,1,0,78,61711,5,9,2012,0,0,4631,4396,218,0,7,1268100.1
46883,41,1,1,89,74206,3,4,2009,1,1,5131,4266,476,0,8,4691844.9
27738,58,1,0,49,42617,8,5,2008,0,1,4952,5573,983,1,8,2780182.8
62094,78,0,1,81,41724,7,5,2001,1,1,5759,1085,682,0,6,6218641
27725,37,1,1,95,80361,9,8,1993,0,0,9164,5829,386,0,5,2774997.3
90703,98,0,0,61,86292,9,6,2000,1,1,907,6997,294,1,7,9072785.2
81222,4,0,1,60,6898,4,3,2013,1,1,1689,8794,497,0,4,8129951.3
29613,15,1,0,72,28322,4,4,2000,0,0,6992,2874,199,0,8,2964803.2
29967,26,1,0,20,76378,8,6,2009,0,1,836,323,732,0,3,3006420.9
43653,34,1,1,85,78156,9,10,2005,1,0,6765,3949,146,0,1,4364910.5
8700,58,0,0,41,73956,8,5,2018,1,0,3549,8,737,0,6,874129.8
49609,85,0,0,35,58240,3,3,2004,0,1,7835,5511,105,0,5,4965921.4
36297,35,1,1,81,5624,6,7,2013,0,1,8138,867,912,0,8,3635567.3
5798,52,1,0,8,69329,7,10,2000,1,1,4343,7229,375,1,8,586009
96455,28,0,1,69,70930,1,6,1999,1,0,2744,3635,135,0,7,9649451.9
56477,89,0,1,59,47125,10,3,1993,1,1,8050,5624,122,0,7,5654683.1
88410,8,0,1,76,53893,4,5,2014,1,0,9012,949,513,1,8,8851564.4
91501,8,1,1,34,61330,3,7,2003,1,0,478,8000,564,0,8,9154474.3
24942,52,1,0,6,96108,1,2,2003,1,1,8275,9129,696,1,9,2502371.3
18243,42,0,0,6,7058,9,8,2019,1,0,4173,5073,904,0,6,182644.9
35652,38,1,1,7,94675,9,7,2005,1,0,9746,6997,186,0,7,3569933.5
31454,22,0,1,71,25225,9,7,2000,0,0,2969,7169,298,0,1,3148909.2
43549,38,1,1,42,85114,2,1,2007,0,0,8949,5242,576,0,10,4365431.7
65822,87,0,0,45,5872,5,6,2006,1,0,9495,8537,568,0,5,6585590.6
21502,35,1,0,41,34106,5,5,2017,0,1,7151,5244,857,0,3,2158299.7
53680,64,0,1,88,72628,7,10,2000,1,1,782,4844,427,0,2,5379297
64250,10,1,1,10,32487,4,5,1996,0,0,761,44,415,0,8,6425870.1
72120,20,1,0,14,8334,9,10,2015,1,1,4303,2718,402,0,3,7218350.5
48299,88,1,0,89,19382,7,8,2020,1,0,4173,8019,129,1,1,4838730
69867,18,1,1,56,72344,8,4,1996,1,0,5178,4358,160,0,0,6997995.1
23324,11,0,1,48,76785,9,5,1998,0,1,9154,5615,984,0,9,2340035.8
20860,49,0,0,88,39153,10,9,2000,0,0,1113,3233,999,1,0,2091881.2
97802,30,1,1,50,76054,3,10,2020,1,1,576,5217,189,1,7,9787101.1
42943,26,1,0,80,96852,8,4,1994,1,1,8834,4945,903,1,8,4303486.4
57441,49,0,0,78,58206,5,8,2013,1,0,6445,7844,573,1,5,5754031.3
49579,99,1,0,49,68858,4,2,1996,1,0,7722,719,671,1,1,4967775.6
32616,70,1,0,37,16305,10,6,2003,0,1,9049,904,888,1,4,3266801.3
98114,58,1,0,33,2219,9,7,2019,1,1,535,8355,308,1,10,9817419.9
8759,55,0,1,55,21010,8,2,2003,0,1,1713,7534,613,0,1,879516.3
93533,97,1,0,33,11151,9,2,2000,0,1,6578,1645,936,0,3,9363558.2
26271,35,1,1,48,67586,8,6,2018,1,1,2018,2030,404,1,9,2635559.8
96791,58,0,0,25,12300,2,10,2000,0,0,5484,254,308,1,9,9683987.1
6470,60,0,0,71,1109,9,1,2000,1,1,2584,1608,726,1,3,656687.2
64602,35,1,0,64,18737,2,4,1996,1,0,874,4794,183,1,5,6467513.6
17466,70,1,1,98,21075,6,5,2020,0,0,3183,9409,255,0,7,1753239.1
67040,88,1,1,38,5743,10,6,1993,1,0,7857,8793,218,1,3,6714247.3
15321,90,0,0,73,90283,1,8,2014,1,0,4909,9237,140,0,2,1533279.4
72563,79,0,1,81,51703,7,4,2014,0,0,546,7176,933,1,8,7260082.4
98131,66,1,0,51,64033,3,4,2000,1,1,1828,7599,214,0,0,982222.2
16284,35,1,1,16,46601,8,8,2019,1,0,3373,401,675,1,8,1638521.9
36327,26,0,0,38,90843,9,1,1994,1,1,3625,6676,490,1,1,3635910.4
86718,22,0,0,12,10612,8,1,2018,1,0,8116,4910,299,0,4,8672319.8
50276,16,0,0,51,6558,1,3,2008,1,1,3214,7889,480,0,0,5030850.8
12426,51,0,1,35,12399,5,10,1998,1,1,5871,965,664,1,5,1246872.8
74921,54,1,1,97,56179,3,10,2000,0,0,3104,7424,269,0,9,7494913.2
26479,76,1,1,17,97969,10,7,2009,1,1,6421,7542,836,0,2,2655657.9
48825,15,0,1,60,28917,5,6,2015,0,0,8887,7475,307,1,4,4884350
49114,64,0,1,9,19811,8,5,2020,1,1,122,5032,312,0,4,4919477.1
48919,24,1,0,87,87595,1,3,2006,1,1,4391,8150,308,1,6,4896296.6
13131,46,1,1,38,6518,8,7,2003,0,1,5258,818,236,0,2,1321934.3
77882,78,1,0,76,4081,7,6,2003,0,1,4774,4737,614,1,2,7797780.3
90087,26,1,1,80,89232,8,9,1995,1,1,8832,3342,498,1,7,9015048.5
82928,60,0,1,4,62591,1,10,2007,1,0,552,7096,254,1,6,8297655.7
69290,8,0,1,37,82403,5,1,2009,1,0,8378,6798,270,1,4,6932336.9
18966,25,1,0,25,84278,2,2,2019,1,1,3085,975,354,0,10,1902151.9
57700,37,0,0,98,76900,5,5,2000,1,1,5773,44,308,1,0,5779465.1
52599,36,0,1,49,154,9,4,2015,1,0,7479,1143,395,0,8,5266896.5
92033,100,1,0,30,25414,1,7,2019,0,0,7109,6296,412,0,7,9207595.9
33065,16,0,1,43,76548,5,1,1998,1,1,4913,8072,833,1,7,3314847.8
59615,26,1,1,7,86075,10,1,1990,0,0,6243,8974,501,1,4,5963967
93186,85,0,0,74,95329,4,2,1999,1,1,8296,9491,354,0,4,9324080.9
87146,84,0,1,88,52535,1,5,2000,1,0,7570,1905,210,0,0,8725424.1
90679,49,1,0,6,28826,9,8,2019,0,0,9164,9579,278,0,8,9072340.9
14465,7,1,1,30,8651,2,2,2016,0,0,4281,2739,655,0,8,1453919.6
40286,86,1,1,41,21492,8,8,1993,0,0,7431,9254,286,1,5,4035154.3
70033,19,0,1,27,57146,1,4,2014,0,0,6948,4778,265,1,8,7008333.4
17256,26,0,0,22,70332,8,6,1994,1,0,6342,9248,607,1,8,1729036.4
85184,38,1,0,20,45858,8,2,2008,0,0,778,2008,411,0,0,8522151.8
39910,81,1,0,78,92391,1,1,2017,1,1,6538,2249,241,0,0,3997816.7
81591,76,1,1,64,67593,3,5,2008,1,1,6334,6047,454,0,7,8163638.8
66705,22,0,0,22,77584,10,6,2007,0,1,4976,8258,310,1,7,6672336.7
53662,61,1,1,86,21881,1,7,2013,0,0,5339,7796,973,0,8,5371947.3
89622,78,0,0,55,59977,7,3,2017,0,1,4238,1439,759,1,7,8965091.7
16389,4,0,1,32,5894,2,5,1995,0,1,8181,1107,626,0,5,1647095.5
889,20,1,0,41,91629,8,8,1999,0,0,3534,999,847,1,10,92858.9
2351,51,0,0,16,6824,7,5,2018,0,1,4706,4956,810,0,5,239411.8
39383,38,1,0,20,48321,7,9,1994,1,0,5173,553,709,1,10,3948123.4
84789,81,0,0,27,91245,10,10,2000,1,0,773,9712,515,1,1,8484814.2
36489,19,0,0,96,52069,8,4,2020,1,0,9379,7243,365,1,8,3652217.1
35122,44,0,1,4,87653,2,8,1993,1,1,4173,1326,390,1,6,3519372.3
64297,38,0,0,31,12525,8,2,2004,0,0,2111,645,876,0,0,6433264.4
84267,33,1,0,65,63544,6,7,2000,0,0,213,9545,775,0,9,8433371
52259,55,0,0,98,23742,8,3,2003,0,0,8936,4146,413,1,5,5236500.3
8318,8,0,0,5,27565,8,5,2000,0,1,4118,2093,747,0,0,832684.1
3824,59,0,0,46,9302,6,5,2019,1,0,3835,9129,832,0,10,386574.9
13026,5,0,0,47,9188,8,9,2017,1,1,5662,5023,404,0,4,1309075.7
13400,46,1,0,38,58240,7,7,2000,1,0,7723,6219,470,1,2,1351303
22254,41,0,1,5,75147,1,10,2000,1,0,705,7106,697,1,2,2233861.1
92326,38,0,1,42,50736,8,5,2017,1,0,3625,1371,124,1,9,9239788.7
46735,58,1,0,12,30868,8,2,2014,1,1,7278,7497,681,1,10,4682390.4
34893,45,1,1,1,37937,4,4,1995,1,1,2742,9491,746,0,0,3495808.5
47253,84,0,1,6,32526,3,7,1998,0,1,4303,1479,559,0,0,4728903.8
40737,45,0,0,74,91327,4,6,2010,0,0,8370,6787,628,1,6,4074610
12430,35,0,1,19,54930,4,6,1997,1,0,8181,1534,428,0,6,1250208.7
67215,58,1,1,26,78551,5,9,1999,1,1,836,8537,246,1,8,6728090.9
40131,32,1,0,7,19864,9,10,2017,0,1,4916,949,942,1,5,4015913.7
99125,99,0,0,41,11283,2,8,1998,1,0,9199,8684,879,0,0,9916436.8
7631,99,0,1,7,98286,8,10,2019,1,0,7584,4871,953,0,10,769449.9
60842,38,0,1,18,42653,2,4,2018,0,0,8533,2929,423,0,1,6087203.8
67233,44,0,0,64,587,1,7,2018,1,1,8979,3614,655,1,6,6731477.8
97406,44,0,1,55,15847,5,10,2009,1,1,7330,6844,158,1,2,9750051.9
44810,49,1,1,61,77617,3,2,1999,1,1,4752,2016,793,0,0,4496102.9
86492,21,0,1,87,14281,3,7,2000,0,1,5264,8704,537,1,8,8654049.2
9157,81,1,0,18,82410,8,5,2009,0,1,6401,8708,489,0,9,922102.9
32597,84,0,1,36,97246,4,6,1993,1,1,3714,2244,884,1,4,3269431.3
55209,81,0,1,98,67301,5,6,2006,1,0,5314,8653,986,1,6,5532468.6
19801,11,0,0,73,14539,1,2,2009,1,0,5802,4926,726,1,6,1986493.9
35498,58,1,0,69,87291,2,9,1993,1,0,2444,3587,280,1,9,3561303.3
18037,36,0,1,14,72264,5,5,2009,0,0,830,5794,411,1,4,1805824.9
50401,45,1,0,55,70113,6,10,2003,0,0,1612,7871,377,0,5,5046874.3
33625,8,0,0,50,89296,10,6,2004,0,1,9637,8793,293,0,8,3367500.4
82325,8,1,0,8,15269,8,2,2007,0,0,9151,6377,515,1,1,8241164.7
44924,38,0,0,68,61288,7,8,2020,1,0,6151,6653,731,1,10,4493620
38300,8,0,0,2,31263,7,7,2005,1,1,3795,1258,969,0,2,3831178.5
9109,86,0,0,75,67337,8,8,1997,1,0,6386,8361,491,0,8,923884.7
82120,70,1,1,88,54858,6,5,2000,1,1,5289,1952,101,0,2,8216635.1
36477,5,0,0,8,32453,5,6,2000,0,1,7738,7559,677,1,2,3649873.1
84466,40,1,1,74,5,7,5,2015,0,0,8936,3606,691,1,4,8456570.1
46367,22,0,0,10,22459,5,1,2014,1,0,7818,7241,362,1,10,4641159.4
48820,55,1,1,72,72385,9,6,2007,1,0,3694,874,926,1,5,4890832.7
43239,78,1,0,2,62682,7,4,1996,1,1,3945,1139,612,1,10,4330567.6
11104,78,1,0,56,67591,1,6,1996,0,1,2278,8169,665,0,8,1116580.6
3822,86,1,0,79,85456,6,5,1999,0,0,5647,1920,997,0,2,392397.9
50595,76,0,0,94,96035,6,4,1996,1,0,9747,1126,114,0,9,5067161.6
29392,41,1,0,67,47798,3,9,2003,0,0,773,3293,198,0,3,2944295.3
85185,60,1,0,6,95042,7,2,2015,0,0,4914,1294,738,0,6,8522775.5
84540,64,1,1,57,84199,7,4,2007,0,1,9782,8015,303,0,9,8455482.7
72938,27,0,1,30,72903,2,4,2007,0,0,4298,6334,348,1,7,7299819.7
229,33,0,0,21,21240,2,8,2014,1,1,1633,999,942,0,6,27438.4
18762,64,0,1,7,64003,2,7,2000,1,0,782,8756,129,0,2,1880746.1
96498,8,0,0,10,49175,1,7,2007,0,0,2576,5416,674,1,1,9651440.7
476,22,0,1,33,26317,4,1,2019,0,0,907,1085,626,0,7,57103.9
99278,35,0,0,41,66416,2,7,2004,0,1,5591,2511,406,1,7,9932606.4
26424,16,1,0,6,18392,8,8,2000,1,0,8674,5076,575,0,10,2643550
35948,85,1,0,21,59451,9,2,2008,0,0,3924,8809,946,1,10,3596039.8
33098,26,1,0,4,56306,8,7,2021,0,0,7431,4492,642,0,4,3318507.1
82557,38,1,0,43,61691,5,1,2013,1,0,1101,3127,572,0,7,8262789.3
4537,8,0,0,80,97905,8,4,2016,0,1,7187,8088,655,0,5,456361.6
52689,50,0,1,50,12151,8,6,2003,1,1,3228,6354,162,1,5,5273689.3
65825,55,0,0,45,66463,7,3,2007,1,0,7045,3569,124,0,10,6586250.7
78293,23,1,0,7,4564,3,10,2004,0,0,4118,4711,365,0,8,7832273.4
22716,12,0,0,48,13791,6,8,2013,0,0,9778,2291,989,0,3,2272979.3
61920,81,0,0,88,11880,5,4,2010,1,0,4398,7729,671,0,9,6198911
80306,58,1,1,79,7619,5,7,2004,0,1,4153,1071,296,0,7,8037519.4
82899,100,1,0,11,5253,4,3,2009,0,0,2455,6976,542,1,9,8291850.9
38722,22,0,0,46,37414,6,1,2008,0,0,5217,3046,738,1,2,3876450.8
83606,79,0,0,27,62998,4,6,2000,0,1,1713,3595,469,1,3,8365435.2
5603,95,1,1,95,60193,2,1,2000,0,0,3874,6612,829,0,1,566684.2
94789,18,0,1,87,21492,8,8,2000,1,1,8652,9892,200,1,1,9484024.2
6912,29,0,1,54,78416,5,3,2016,0,1,1768,3185,143,1,7,691629.6
87140,84,1,0,50,86141,7,4,2020,1,0,2852,5451,167,0,7,8719038.1
31612,47,0,1,34,48858,4,6,2000,0,1,8513,8793,324,0,8,3164839.1
527,54,1,1,25,18325,6,10,2000,1,0,1786,886,178,1,10,67622.2
78980,10,0,0,38,75873,8,6,2008,1,0,9265,3283,121,0,5,7903451.8
50296,47,1,0,45,19826,4,1,2000,1,1,9411,2474,386,1,10,5042108.2
57128,100,1,1,45,30010,6,8,2006,0,1,4331,2739,796,1,5,5721225.6
23558,26,0,1,32,27750,3,3,1996,0,0,473,2771,314,1,3,2359810.6
29323,42,0,1,4,27846,8,1,2000,1,0,5662,8783,846,0,10,2938369
64180,92,0,0,96,91759,3,9,2000,0,0,2001,1905,653,1,0,6425560.2
6373,4,0,1,8,82489,5,2,2015,0,0,9855,4540,575,0,9,646190.5
72563,98,1,0,38,83284,5,5,2014,1,0,542,9902,308,0,8,7260082.4
5767,5,0,1,86,36379,10,8,1998,1,1,7335,5182,137,1,1,586742.8
47757,22,0,0,64,39713,6,6,1993,0,0,5689,5273,526,0,0,4777071.3
48637,83,0,1,89,2763,9,10,2000,1,1,7447,7911,404,0,1,4872012.2
6824,42,1,1,36,18130,1,5,1990,0,1,7001,4528,729,0,9,690852
82835,81,1,1,54,20586,7,6,2007,0,1,8522,1268,711,1,5,8290732.7
54836,64,1,0,39,64601,4,5,2020,0,1,728,2275,110,0,7,5492532
85456,12,0,0,85,45522,7,5,2008,0,0,7306,12,332,1,1,8549600.8
8626,51,0,1,69,56189,3,7,2004,0,1,2198,3127,695,0,0,863836.4
11028,26,0,1,44,68998,6,4,2013,0,1,735,4968,437,0,9,1108926.3
76174,54,1,1,25,69329,10,9,1997,1,0,1768,7135,474,1,5,7628022.7
20795,35,0,0,36,45538,9,10,2000,1,1,6824,7886,378,0,10,2083472.1
18160,58,0,1,60,73819,2,2,2019,0,0,6243,4031,427,1,1,1827114.9
26230,73,0,1,6,73321,9,3,2005,1,1,874,7652,469,0,9,2630871.5
475,49,0,1,17,10839,9,1,2009,0,1,6445,4359,454,1,6,51031.9
98689,22,1,0,75,46010,4,7,2009,0,0,4173,4155,738,0,1,9874062.9
32267,11,1,0,84,75383,6,8,2000,1,0,5944,846,264,1,3,3235512.1
92106,49,1,0,80,75407,2,8,2014,1,1,7835,1936,682,0,1,9224115.4
53671,37,1,1,83,87436,7,8,2017,0,0,5688,2279,831,1,9,5378022.7
92877,38,1,0,13,90465,8,4,2003,0,1,3855,6497,357,0,8,9293826.3
16771,76,1,0,26,6143,8,5,2014,1,0,1731,4926,907,1,7,1682658.4
34304,1,1,0,35,66942,1,1,2003,0,0,3288,4967,877,0,2,3434850.3
59889,60,1,0,60,21268,2,4,2016,0,0,2548,7135,615,1,0,5997892.6
83019,10,0,0,85,21246,5,3,1993,0,1,3588,9164,271,1,2,8307344.3
35259,87,0,1,38,18938,8,6,2013,1,0,8782,6651,108,0,4,3527026.3
73517,11,0,0,84,587,5,6,2010,1,1,4347,861,929,0,0,7355043.1
7038,49,1,0,12,98533,8,2,2019,0,0,3245,4685,771,0,2,708802.9
68667,58,0,1,43,65520,9,8,2015,1,0,7057,602,632,0,0,6867515.5
86720,6,0,1,37,62100,10,1,2019,0,1,10000,4753,434,0,6,8676437.9
48867,42,0,0,60,67928,10,9,2013,0,1,5208,1916,114,0,3,4889559.3
48819,60,1,0,79,8600,7,6,2005,1,0,9835,4808,271,0,3,4887042.5
62572,41,1,0,38,43738,7,3,2003,1,1,477,3221,127,1,4,6261216.3
2474,38,0,0,55,57577,2,4,2000,1,1,4514,5513,808,1,9,255687
95568,12,0,1,43,1216,7,2,2013,1,1,3481,3481,415,0,10,9566990.3
20795,49,0,0,89,37551,1,9,2020,0,0,4304,6381,942,0,0,2083472.1
38926,70,1,1,7,41410,6,8,2007,1,1,1474,1326,315,0,10,3902208.7
61752,76,0,0,39,56168,4,5,2018,0,0,7646,3729,919,1,6,6181908.8
29917,67,1,0,59,4249,5,7,2000,1,0,2654,2992,136,0,4,2998840.1
21865,23,1,0,78,28135,8,1,1993,1,0,4694,4385,327,1,0,2191960.3
50185,80,0,1,41,97863,1,1,2008,0,0,4538,8503,369,0,5,5021097.8
65280,23,0,0,6,82960,10,8,2019,0,0,4836,602,323,1,4,6531738.9
86045,11,0,1,4,17564,2,5,2020,1,1,5268,152,136,0,2,8605790.1
17671,45,1,1,50,12240,1,9,2000,0,1,7677,7347,234,1,3,1777405.1
5640,3,1,0,37,21533,8,8,2018,1,1,7842,8336,313,0,2,567329.8
96237,86,0,1,17,89328,6,1,2009,1,0,8342,3537,637,1,8,9631618.9
96352,46,0,1,31,37116,10,3,2019,1,1,3719,9281,832,1,0,9643641.9
61141,99,0,0,68,8703,5,4,1997,1,0,902,6798,753,1,6,6121399.7
54386,97,0,1,95,795,6,10,1996,1,1,2529,5278,255,1,4,5448084.6
5808,86,1,1,99,40489,7,5,2014,1,0,2647,254,789,0,10,582907.4
60886,35,1,0,59,43122,7,4,2005,1,0,6296,723,223,0,6,6090272.5
46899,92,0,0,76,9406,10,10,1996,1,1,4339,8169,648,0,9,4698499.6
6914,69,0,0,17,94840,1,3,1996,1,1,5614,3488,326,1,8,697528.6
21749,49,1,0,25,49280,10,5,2000,0,1,5479,6873,223,1,1,2181457.1
27328,75,0,1,98,13378,3,2,2000,1,1,9089,316,942,1,1,2739562.2
70626,75,0,0,45,67364,2,4,1995,0,0,416,3243,817,1,8,7065089.5
26479,75,1,1,30,42146,2,8,2009,0,0,836,9908,905,0,3,2655657.9
14762,67,0,1,71,54867,8,3,2000,0,0,8953,4443,392,1,1,1484350.2
69174,93,0,1,88,11283,4,4,2008,0,0,8524,9536,723,1,2,6929833.8
80622,85,0,0,70,74589,2,7,2015,1,0,2309,5370,681,1,5,8069026.5
27924,58,0,1,37,28349,3,4,1993,1,0,96,959,491,1,6,2799025.3
89721,30,1,0,22,29367,8,9,2005,1,1,5594,6689,271,1,10,8978088.5
6051,38,1,0,85,75463,8,7,2014,1,0,6838,4926,999,1,9,610578.4
16114,98,1,1,26,16305,10,6,2000,1,1,7335,1754,859,1,6,1620468
79830,16,1,1,64,83780,8,5,2006,0,1,4194,5565,564,0,3,7989770.6
59292,54,0,0,61,26294,8,7,1996,0,0,825,8481,377,0,10,5929920.6
891,78,0,1,11,74609,7,5,2000,0,1,7673,6587,489,0,9,94306
64922,24,0,1,14,67211,4,5,2013,1,1,4281,8377,201,1,4,6500624.3
51616,38,1,0,38,18386,9,3,2015,0,0,6492,8197,176,0,5,5164531.5
16257,5,0,0,11,22849,6,9,2016,1,0,7769,975,854,1,7,1626865.6
46903,41,0,0,31,51487,7,10,2018,0,0,7780,9873,504,1,9,4693749.8
58657,58,0,1,69,95969,2,2,1993,0,0,7511,8000,126,1,7,5867038.3
57962,25,1,0,98,91275,7,5,2013,1,0,2498,1244,829,0,8,5808764.3
5034,82,0,0,50,35469,7,7,1998,0,0,4398,2626,984,0,8,508566.8
54456,81,1,0,85,96891,4,4,1994,0,0,9770,1684,563,1,1,5446902.4
5808,35,0,1,16,89362,1,3,2014,0,0,2526,267,889,0,9,582907.4
19277,89,1,1,49,50409,7,6,2000,1,1,5553,7080,312,1,0,1936026
25182,75,1,0,81,68463,4,4,1993,0,1,5178,3652,573,0,3,2526249.3
28472,26,1,0,55,45828,3,2,1998,1,0,3725,8275,559,0,8,2857049.8
54765,47,0,0,35,55322,2,8,2013,1,1,8949,9413,153,0,1,5478329.3
6885,96,0,0,79,68761,4,9,2020,0,0,4419,406,892,0,8,692421.1
73739,21,0,1,5,55916,3,6,2009,1,1,5459,4236,526,1,5,7382091.9
60555,98,1,1,30,90059,8,1,2016,0,0,6036,8481,939,0,7,6065217.6
79109,84,0,1,41,17971,6,8,2007,1,1,8349,299,267,0,2,7917767.1
25316,98,1,0,37,75759,5,8,1999,0,0,9795,546,765,1,6,2535882.9
38755,48,1,1,61,24522,10,7,2005,0,0,723,5991,725,0,4,3884790.5
24936,76,0,0,50,61945,9,9,2000,1,0,5275,7763,349,0,5,2498112
62596,98,1,0,80,25449,8,5,2017,1,1,1717,9794,240,0,7,6272808.7
30159,9,1,0,9,43702,7,4,2013,0,1,8154,1714,123,0,0,3021149.3
21187,62,0,1,84,18227,10,4,1995,1,0,4538,236,836,0,1,2125947.1
75853,18,0,1,59,16261,4,8,2004,0,1,5486,3834,246,1,6,7591050.4
2007,47,0,0,26,81086,9,7,1997,1,1,3439,6160,375,0,8,207531.7
66274,38,0,0,28,50384,3,4,2003,1,0,4634,4594,377,0,6,6631365.3
66851,83,1,0,89,24554,2,3,2000,1,0,9286,7884,929,0,8,6691843
85871,59,1,0,59,25414,8,7,2017,1,0,4201,4546,535,0,10,8591699.7
70837,26,0,1,46,3578,3,1,2013,1,0,659,6267,538,1,0,7089763.3
99536,61,0,0,34,72344,3,3,2000,0,0,3126,9850,190,1,7,9956467.2
605,64,0,0,58,26142,7,9,2000,1,1,5370,549,875,1,10,66663.2
75363,11,0,1,78,43522,5,3,2007,0,1,1738,546,838,1,8,7542240.7
82469,45,0,0,33,18144,1,7,2009,1,1,9071,937,261,1,8,8252420.9
59571,61,0,0,42,5827,9,8,2016,0,1,3345,3946,694,0,8,5958531.6
60854,20,0,1,56,83428,8,9,2019,1,0,4829,2726,366,0,1,6092125.9
4261,57,0,0,97,57704,9,5,2016,1,1,2606,1482,676,1,2,433557.6
57431,26,0,0,57,69044,1,5,2015,1,1,8840,3786,378,0,0,5752664.5
33984,81,0,1,45,29524,9,1,1991,1,0,981,45,452,0,2,3402691
86916,8,0,0,55,79405,7,8,1997,0,0,4670,9908,414,0,1,8696846.7
18426,46,0,1,19,63039,1,3,1996,1,0,469,3458,905,0,6,1854935.6
9840,21,0,1,21,26102,7,2,2000,0,0,2412,4545,654,1,1,990892.2
19801,37,0,0,34,14618,7,4,2009,1,0,9874,5616,935,1,6,1986493.9
69080,35,1,0,42,72659,6,2,1994,0,0,3689,3698,303,0,2,6911181.4
59660,48,1,1,47,29234,7,10,2015,0,1,8487,6376,531,1,3,5975034.5
67923,64,0,0,10,58221,7,4,2014,1,1,4116,7823,965,1,6,6797581.4
152,62,1,0,95,27552,5,4,2000,1,1,1667,7146,866,0,9,22160.2
38172,58,0,1,78,21881,4,5,1997,0,1,3248,901,418,0,7,3822350.7
15662,41,1,0,30,77617,8,4,2008,0,1,4876,8583,809,0,5,1573827.8
43524,92,0,0,35,374,1,1,2003,0,0,6012,9597,603,1,3,4354494.3
9840,53,0,1,42,72876,2,4,2000,1,0,2127,7783,602,0,8,990892.2
65653,75,0,1,34,84696,2,7,2000,1,1,2743,1255,463,1,2,6571168.2
5725,79,1,1,16,58404,6,3,2009,1,0,2676,8951,581,0,4,576509.9
26721,8,0,1,35,81891,8,8,2013,0,1,9637,5822,111,1,6,2676647.3
925,35,1,0,3,4547,1,8,1998,0,1,7262,3527,526,0,2,97785.8
32419,41,0,1,31,7831,2,1,2000,0,0,4633,3543,264,1,5,3253478.1
68985,86,0,0,50,66057,2,1,2009,0,0,4266,3194,418,1,0,6901750.9
69685,25,1,1,32,99105,4,4,2006,1,0,3214,4102,705,0,10,6973812.6
90091,86,1,1,52,84199,10,5,1994,0,0,6333,3345,140,0,0,9018116.4
17783,25,0,0,3,69766,10,1,1993,1,1,96,9962,615,1,8,1778779.3
36858,26,0,0,49,22119,4,8,2000,0,0,874,6035,653,1,3,3691169.1
85134,55,0,0,43,714,2,8,2016,0,1,8889,7629,112,0,4,8519159.6
1668,9,0,0,20,83941,10,6,1994,0,0,7131,4926,944,1,8,168399.4
77690,85,0,0,57,18798,1,9,2013,0,0,438,4685,814,1,8,7777085.3
16602,93,0,1,31,30287,9,8,2000,0,1,7337,3817,694,1,6,1664806.2
70681,16,0,0,18,36122,7,4,2006,0,1,4484,4565,583,1,7,7072541.6
14513,59,1,1,12,71434,2,7,2005,1,0,705,1943,265,0,2,1458582.5
